ID_Property,PropertyType,AnnounceTH,CodeDeed,SellPrice,Costestimate,CostestimateB,MarketPrice,BathRoom,BedRoom,CarPark,HouseArea,Floor,LandR,LandG,LandWA,LandU,HomeCondition,BuildingAge,BuildFD,BuildFM,BuildFY,Directions,RoadType,RoadWide,GroundLevel,GroundValue,MoreDetails,Latitude,Longitude,AsseStatus,ObservationPoint,Location,LProvince,LAmphur,LDistrict,LZipCode,ContactUo,ContactU,ContactUt,ContactS,ContactSt,ContactSo,Blind,Neareducation,Cenmarket,Market,River,Mainroad,Insoi,Letc,airconditioner,afan,AirPurifier,Waterheater,WIFI,TV,refrigerator,microwave,gasstove,wardrobe,TCset,sofa,bed,shelves,CCTV,Securityguard,pool,Fitness,Publicarea,ShuttleBus,WVmachine,CWmachine,Elevator,Lobby,ATM,BeautySalon,Balcony,EventR,MeetingR,LivingR,Hairsalon,Laundry,Store,Supermarket,CStore,MFee,Kitchen,LandAge,Created,PPStatus,ImageEX,Owner,UserType
h7800,บ้าน,ขายบ้าน หมู่บ้านศุภวรรณ สุวรรณภูมิ,L14110262,3000000,0,4000000,3000000,3.0,3.0,2.0,140.0,2,0,0,35.0,,มือสอง,15,15.0, ,2547,ทิศเหนือ, , , ,0.22,หมู่บ้านศุภวรรณ สุวรรณภูมิ,13.7198755,100.78536209999993,ว่าง,ซุปเปอร์มาร์เก็ต,"ศรีวรีน้อย ลาดกระบัง, บางเสาธง, สมุทรปราการ",สมุทรปราการ,บางเสาธง,บางเสาธง,10540.0,13.0,13.0,13.0, , , ,0,0,0,0,0,0,0, ,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000.0,0,,2019-09-28 06:39:59, ,https://landvist.xyz/images/img_1569652810083.jpg,46,Long-Term
p3024,อาคารพาณิชย์,อาคารพานิชย์ 2 ห้อง อ. เมือง จ. เชียงราย,32554,8000000,0,7000000,8000000,4.0,4.0,1.0,450.0,4,0,0,100.0,,ใหม่,6,15.0, ,2556,ทิศใต้,คอนกรีต,2 เมตร,สูงกว่าถนน,0.3,ขายพร้อม เฟอร์นิเจอร์ พร้อมเข้าอยู่ได้เลย,20.2718669,100.07928820000006,จำนอง,ใกล้ศูนย์ราชการ ทางเลี่ยงเมืองไปสนามบิน,35/40 บายพาส,เชียงราย,เมืองเชียงราย,รอบเวียง,57000.0,97.0,97.0,97.0, ,นายหน้า, ,0,0,0,0,0,1,0,ใกล้ศูนย์ราชการ,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,,2019-09-27 15:01:04, ,https://landvist.xyz/images/img_1569596510887.jpg,39,Long-Term
p1178,อาคารพาณิชย์,ขายอาคารพาณิชย์ เพื่อการลงทุน ข้างรร. ท5,89224,4000000,0,4100000,4300000,3.0,4.0,0.0,240.0,4,0,0,60.0,,ใหม่,13,15.0, ,2549,ทิศใต้,คอนกรีต,2 เมตร,สูงกว่าถนน,0.2,ขายอาคารพาณิชย์ เพื่อการการลงทุนและสามารถอยู่อาศัยได้ อยู่ข้างๆโรงเรียนเทศบาล 5 เด่นห้า ตลาดเด่นห้า แหล่งชุมชน อาคารพาณิชย์ทำเลดีมาก ตั้งอยู่ตรงถนนสันโค้งน้อย ซึ่งเป็นร้านค้า ธุรกิจ ใกล้สี่แยกเด่นห้า อยู่ในแหล่งชุมชนสันโค้งน้อยและเด่นห้า เหมาะแก่การลงทุน สามารถทำธุรกิจได้หลากหลายประเภท สามารถเซ้งกิจการผ้าม่านต่อได้ ใกล้สถานศึกษาหลายแห่ง แหล่งชุมชน ที่อยู่อาศัย หอพัก บริเวณนี้มีคนอาศัยอยู่จำนวนมาก ถนนเข้าออกได้หลายทาง การเดินทางสะดวกสบาย และยังอยู่ในตัวเมือง ใกล้สิ่งอำนวยความสะดวกต่างๆ มากมาย วันอาทิตย์เป็นเส้นตลาดนัด ถนนคนม่วน,19.901344199999997,99.82216140000003,ขายฝาก,สถานที่ใกล้เคียง - ตลาดเด่นห้า 350 m. - โรงพยาบาลค่ายเม็งราย 1.2 km. - เซ็นทรัลพลาซ่าเชียงราย 3.6 km. - สถานีขนส่งเก่า 2.3 km. - ตลาดสดเทศบาลเชียงราย 1.9 km. - เทศบาลนครเชียงราย 3.6 km.,76/11 หมู่ 16 ถนนสันโค้งน้อย ,เชียงราย,เมืองเชียงราย,รอบเวียง,57000.0,95.0,95.0,95.0, ,นายหน้า, ,0,1,1,1,0,1,0, ,1,1,1,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,,2019-09-27 14:46:41, ,https://landvist.xyz/images/img_1569595741269.jpg,39,Long-Term
h9527,บ้าน,"ขายบ้านเดี่ยวชั้นเดียว 3 ห้องนอน 3 ห้องน้ำ 1ห้องครัว พื้นที่ที่ 84 ตร. ว. ราคา 2, 200, 000 บาท",50434,2000000,0,2400000,1800000,3.0,3.0,1.0,336.0,1,0,0,84.0,,ใหม่,4,15.0, ,2558,ทิศตะวันตกเฉียงใต้,คอนกรีต,8 เมตร,สูงกว่าถนน,0.15,"ขายบ้านเดี่ยวชั้นเดียว 3 ห้องนอน 3 ห้องน้ำ 1ห้องครัว พื้นที่ที่ 84 ตร.ว. ราคา 2,200,000 บาท",19.901344199999997,99.82216140000003,ฝากขาย,ที่ทําการไปรษณีย์แม่สาย,"1233, เวียงพางคำ, แม่สาย, เชียงราย",เชียงราย,แม่สาย,เวียงพางคำ,57130.0,72.0,72.0,72.0, , , ,0,0,0,0,0,0,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,,2019-09-27 14:20:26, ,https://landvist.xyz/images/img_1569594041454.jpg,39,Long-Term
h7095,บ้าน,"ขายบ้านเดี่ยว 3 ห้องนอน 3 ห้องน้ำ ราคา 2, 500, 000 บาท",13232,2000000,0,3000000,2000000,3.0,3.0,1.0,240.0,1,0,0,60.0,,ใหม่,3,15.0, ,2559,ทิศตะวันตก,คอนกรีต,8 เมตร,สูงกว่าถนน,0.1,"ขายบ้านเดี่ยว 3 ห้องนอน 3 ห้องน้ำ ราคา 2,500,000 บาท",19.901344199999997,99.82216140000003,ฝากขาย,"1233, รอบเวียง, เมืองเชียงราย, เชียงราย","1233, รอบเวียง, เมืองเชียงราย, เชียงราย",เชียงราย,เมืองเชียงราย,รอบเวียง,57000.0,72.0,72.0,72.0, , , ,0,0,0,0,0,0,1, ,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,,2019-09-27 14:04:30, ,https://landvist.xyz/images/img_1569593106608.jpg,39,Long-Term
p8120,อาคารพาณิชย์,อาคารพาณิชย์ 2 ชั้น,78952,2000000,0,1000000,2000000,2.0,2.0,1.0,135.0,2,0,0,25.0,,มือสอง,6,15.0, ,2556,ทิศตะวันออก,คอนกรีต,8 เมตร,สูงกว่าถนน,0.1,สวยๆติดถนน ทำเลดี เหมาะสำหรับการค้าขาย ราคาจับต้องได้,18.7915629,100.78327839999997,ว่าง,สถานที่ใกล้เคียง -วัดชัยมงคล -ที่ทำการขนส่งอำเภอพาน -ตลาดเมืองพาน,265/2 พหลโยธิน,เชียงราย,พาน,สันติสุข,57120.0,84.0,84.0,84.0, ,นายหน้า, ,0,0,0,1,0,1,0, ,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,,2019-09-27 13:56:06, ,https://landvist.xyz/images/img_1569592588281.jpg,39,Long-Term
h2056,บ้าน,"ขายบ้านเดี่ยวชั้นเดียว ราคา 850, 000 บาท",22312,8000000,0,9000000,8000000,1.0,1.0,1.0,400.0,1,1,4,100.0,,มือสอง,7,15.0, ,2555,ทิศใต้,ยางมะตอย,4 เมตร,สูงกว่าถนน,0.05,"ขายบ้านเดี่ยวชั้นเดียว 1 ห้องนอน 1 ห้องน้ำ 100 ตร.ว ราคา 850,000 บาท บ้านเดี่ยวตั้งอยู่ในพื้นที่เงียบสงบ",18.7915629,100.78327839999997,ฝากขาย,- ตลาดห้วยสัก 1.4 กม. - 7-11 1.4 กม. - รร.อนุบาลห้วยสัก 1.5 กม. - อ่างเก็บน้ำห้วยสัก 4.6 กม.,"1020, ห้วยสัก, เมืองเชียงราย, เชียงราย",เชียงราย,เมืองเชียงราย,ห้วยสัก,57000.0,72.0,72.0,72.0, , , ,0,1,1,0,0,0,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,,2019-09-27 13:50:11,ขายแล้ว,https://landvist.xyz/images/img_1575204818462.jpg,27,Long-Term
h9642,บ้าน,"ขายทาวน์โฮม 2 ห้องนอน 2ห้องน้ำ 18 ตร. ม ราคา 1, 500, 000 บาท",32412,1500000,0,1300000,1700000,2.0,2.0,2.0,18.0,2,0,0,4.5,,ใหม่,2,15.0, ,2560,ทิศตะวันออกเฉียงใต้,คอนกรีต,4 เมตร,ต่ำกว่าถนน,0.1,"ขายทาวน์โฮม 2 ห้องนอน 2ห้องน้ำ 18 ตร.ม ราคา 1,500,000 บาท เป็นทาวน์โฮม",18.7915629,100.78327839999997,ฝากขาย,-สำนักงานขนส่ง 2 กม. -วัดฝังหมิ่น 1.8 กม. -บิ๊ก ซี 7.3 กม. -ห้างแม็คโคร 6.6 กม.,5023,เชียงราย,เมืองเชียงราย,ริมกก,57100.0,73.0,73.0,73.0, , , ,0,0,0,1,0,0,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,,2019-09-27 13:31:52, ,https://landvist.xyz/images/Defult/Defult.png,39,Long-Term
h1808,บ้าน,"ขายบ้านแฝดชั้นเดียว 2 ห้องนอน 1 ห้องน้ำ ราคา 1, 200, 000 บาท เนื้อที่ 30 ตร. ว.",43214,1000000,0,1000000,1000000,1.0,2.0,1.0,30.0,1,0,0,30.0,,ใหม่,2,15.0, ,2560,ทิศตะวันออกเฉียงเหนือ,คอนกรีต,8 เมตร,ต่ำกว่าถนน,0.1,"ขายบ้านแฝดชั้นเดียว 2 ห้องนอน 1 ห้องน้ำ ราคา 1,200,000 บาท เนื้อที่ 30 ตร.ว.",18.7915629,100.78327839999997,ฝากขาย,- สนามบิน 4.2กม. - แม็คโครเชียงราย 2.4 กม. - 7-11 1.8 กม. - ม.ราชภัฎเชียงราย 4.8 กม.,"14/7 , ริมกก, เมืองเชียงราย, เชียงราย",เชียงราย,เมืองเชียงราย,ริมกก,57100.0,73.0,73.0,73.0, , , ,0,0,0,0,0,1,0, ,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,,2019-09-27 13:25:31,ขายแล้ว,https://landvist.xyz/images/img_1575889161375.jpg,27,Long-Term
h2877,บ้าน,"ขายบ้านเดี่ยวสองชั้น 3 ห้องนอน 3 ห้องน้ำ 1ห้องครัว พื้นที่ 2 ไร่ 77 ตร. ว ขาย 19, 900, 000 บาท",43412,19000000,0,20000000,19000000,3.0,3.0,1.0,0.0,2,2,8,308.0,,ใหม่,4,15.0,- เดือน -,2558,ทิศเหนือ, ,4 เมตร,สูงกว่าถนน,0.2,"ขายบ้านเดี่ยวสองชั้น 3 ห้องนอน 3 ห้องน้ำ 1ห้องครัว พื้นที่ 2 ไร่ 77 ตร.ว ขาย 19,900,000 บาท เป็นบ้านเดี่ยว บรรยากาศร่มรื่น เงียบสงบ ใกล้ชิดกับธรรมชาติ ภายในบ้านกว้างขวาง ปลอดโปร่ง ห่างจากตัวเมืองไม่มาก เดินทางสะดวก สนใจติดต่อ คุณตั๊ก 099-1357772, คุณขวัญ 063-3634123",18.7915629,100.78327839999997,ฝากขาย,- สถานพยาบาลเสาวนีย์ 1 กม. - สวนสาธารณะกาดชาวเขา 400 ม. - วัดบ้านป่าเมี่ยง 1 กม. - วัดสันปูเลย 2.6 กม.,13/27 ม.19 ,เชียงราย,แม่จัน,ป่าซาง,57110.0,72.0,72.0,72.0, ,เจ้าของ, ,0,0,0,1,0,0,0, ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,,2019-09-27 13:12:26,ยังไม่ขาย,https://landvist.xyz/images/img_1575889282381.jpg,27,Long-Term
h0385,บ้าน,เต็มสิริ พรีว่า หนองจอก-ประชาสำราญ (บ้านแฝด Priva B), ,2200000,0,1980000,0,2.0,3.0,1.0,125.0,2, , ,35.0,,ใหม่,4,15.0, ,2559,ทิศเหนือ,คอนกรีต,8 เมตร,สูงกว่าถนน,0.0, ,13.871669199999998,100.8631038,ฝากขาย,บนถนนประชาสำราญ จากบริเวณหน้าสถานีตำรวจนครบาลประชาสำราญ มุ่งหน้าไปทางโครงการบ้านเอื้ออาทรประชาสำราญ ประมาณ 3 กิโลเมตร โครงการอยู่ด้านซ้ายมือ,ถ.ประชาสำราญ · หนองจอก · หนองจอก · กรุงเทพมหานคร,กรุงเทพมหานคร,เขตหนองจอก,หนองจอก,10530.0,794948.0,794948.0,794948.0,เจ้าของ, , ,0,0,0,0,0,1,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0, ,2020-08-25 12:46:12,ยังไม่ขาย,https://landvist.xyz/images/NewImg/img_1598334428733.jpg,79,Long-Term
h1047,บ้าน,เต็มสิริ พรีว่า หนองจอก-ประชาสำราญ (บ้านแฝด Priva A), ,2300000,0,2070000,0,2.0,3.0,2.0,130.0,2, , ,35.0,,ใหม่,4,15.0, ,2559,ทิศเหนือ,คอนกรีต,8 เมตร,สูงกว่าถนน,0.0, ,13.871669199999998,100.8631038,ฝากขาย,บนถนนประชาสำราญ จากบริเวณหน้าสถานีตำรวจนครบาลประชาสำราญ มุ่งหน้าไปทางโครงการบ้านเอื้ออาทรประชาสำราญ ประมาณ 3 กิโลเมตร โครงการอยู่ด้านซ้ายมือ,ถ.ประชาสำราญ · หนองจอก · หนองจอก · กรุงเทพมหานคร,กรุงเทพมหานคร,เขตหนองจอก,หนองจอก,10530.0,794948.0,794948.0,794948.0,เจ้าของ, , ,0,0,0,0,0,1,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0, ,2020-08-25 12:42:15,ยังไม่ขาย,https://landvist.xyz/images/NewImg/img_1598334202856.jpg,79,Long-Term
h7124,บ้าน,เต็มสิริ พรีว่า หนองจอก-ประชาสำราญ (ทาวน์โฮม Priva C), ,1900000,0,1710000,0,2.0,3.0,1.0,120.0,2, , ,20.0,,ใหม่,4,15.0, ,2559,ทิศเหนือ,คอนกรีต,8 เมตร,สูงกว่าถนน,0.0, ,13.871669199999998,100.8631038,ฝากขาย,บนถนนประชาสำราญ จากบริเวณหน้าสถานีตำรวจนครบาลประชาสำราญ มุ่งหน้าไปทางโครงการบ้านเอื้ออาทรประชาสำราญ ประมาณ 3 กิโลเมตร โครงการอยู่ด้านซ้ายมือ,ถ.ประชาสำราญ · หนองจอก · หนองจอก · กรุงเทพมหานคร,กรุงเทพมหานคร,เขตหนองจอก,หนองจอก,10530.0,794948.0,794948.0,794948.0,เจ้าของ, , ,0,0,0,0,0,1,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0, ,2020-08-25 12:38:38,ยังไม่ขาย,https://landvist.xyz/images/NewImg/img_1598333979711.jpg,79,Long-Term
h1443,บ้าน,เต็มสิริ พรีว่า หนองจอก-ประชาสำราญ (ทาวน์โฮม Priva B), ,2100000,0,1890000,0,2.0,3.0,1.0,100.0,2, , ,18.0,,ใหม่,4,15.0, ,2559,ทิศใต้,คอนกรีต,8 เมตร,สูงกว่าถนน,0.0, ,13.871669199999998,100.8631038,ฝากขาย,บนถนนประชาสำราญ จากบริเวณหน้าสถานีตำรวจนครบาลประชาสำราญ มุ่งหน้าไปทางโครงการบ้านเอื้ออาทรประชาสำราญ ประมาณ 3 กิโลเมตร โครงการอยู่ด้านซ้ายมือ,ถ.ประชาสำราญ · หนองจอก · หนองจอก · กรุงเทพมหานคร,กรุงเทพมหานคร,เขตหนองจอก,หนองจอก,10530.0,794948.0,794948.0,794948.0,เจ้าของ, , ,0,0,0,0,0,1,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0, ,2020-08-25 12:34:50,ยังไม่ขาย,https://landvist.xyz/images/NewImg/img_1598333761908.jpg,79,Long-Term
h7278,บ้าน,เต็มสิริ พรีว่า หนองจอก-ประชาสำราญ (ทาวน์โฮม Priva A), ,1789000,0,1610100,0,2.0,3.0,1.0,110.0,2, , ,19.0,,ใหม่,4,15.0, ,2559,ทิศเหนือ,คอนกรีต,8 เมตร,สูงกว่าถนน,0.0, ,13.871669199999998,100.8631038,ฝากขาย,บนถนนประชาสำราญ จากบริเวณหน้าสถานีตำรวจนครบาลประชาสำราญ มุ่งหน้าไปทางโครงการบ้านเอื้ออาทรประชาสำราญ ประมาณ 3 กิโลเมตร โครงการอยู่ด้านซ้ายมือ,ถ.ประชาสำราญ · หนองจอก · หนองจอก · กรุงเทพมหานคร,กรุงเทพมหานคร,เขตหนองจอก,หนองจอก,10530.0,794948.0,794948.0,794948.0,เจ้าของ, , ,0,0,0,0,0,1,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0, ,2020-08-25 12:26:15,ยังไม่ขาย,https://landvist.xyz/images/NewImg/img_1598333413902.jpg,79,Long-Term
h6793,บ้าน,บ้านพฤกษา หนองจอก-สุวินทวงศ์ (Scandia), ,1610000,0,1449000,0,2.0,2.0,1.0,0.0,2, , ,0.0,,ใหม่,2,15.0, ,2561,ทิศเหนือ,คอนกรีต,8 เมตร,สูงกว่าถนน,0.0, ,13.8339699,100.8655868,ฝากขาย,บนถนนสังฆสันติสุข จากบริเวณหน้าโรงเรียนสามแยกท่าไข่ มุ่งหน้าไปทางแยกหน้าเขตหนองจอก ประมาณ 2.5 กิโลเมตร เลี้ยวซ้ายไปทางถนนอยู่วิทยา ประมาณ 2.5 กิโลเมตร เลี้ยวขวาเข้าสู่ซอยอยู่วิทยา 12 ประมาณ 500 เมตร โครงการอยู่ด้านซ้ายมือ,ซ.อยู่วิทยา 12 ถ.อยู่วิทยา · กระทุ่มราย · หนองจอก · กรุงเทพมหานคร,กรุงเทพมหานคร,เขตหนองจอก,กระทุ่มราย,10530.0,794948.0,794948.0,794948.0,เจ้าของ, , ,0,0,0,0,0,0,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0, ,2020-08-25 12:18:53,ยังไม่ขาย,https://landvist.xyz/images/NewImg/img_1598332761984.jpg,79,Long-Term
h3380,บ้าน,ภัสสร ร่มเกล้า - รามคำแหง (Pixie), ,4000000,0,3600000,0,2.0,3.0,2.0,133.0,2, , ,50.0,,ใหม่,1,15.0, ,2562,ทิศเหนือ,คอนกรีต,8 เมตร,สูงกว่าถนน,0.0, ,13.7878769,100.729388,ฝากขาย,-,ซ.ร่มเกล้า ซอย 6/1 · มีนบุรี · มีนบุรี · กรุงเทพมหานคร,กรุงเทพมหานคร,เขตมีนบุรี,มีนบุรี,10510.0,794948.0,794948.0,794948.0,เจ้าของ, , ,0,0,0,0,0,0,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0, ,2020-08-25 12:12:15,ยังไม่ขาย,https://landvist.xyz/images/NewImg/img_1598332379583.jpg,79,Long-Term
h0681,บ้าน,เบล็ส ทาวน์ รามอินทรา - เกษตรนวมินทร์ (ทาวน์โฮมสามชั้น), ,2990000,0,2691000,0,3.0,3.0,2.0,182.0,3, , ,19.38,,ใหม่,5,15.0, ,2558,ทิศเหนือ,คอนกรีต,8 เมตร,สูงกว่าถนน,0.0, ,13.818569,100.715621,ฝากขาย,บนถนนรามอินทรา บริเวณแยกเมืองมีน มุ่งหน้าไปทางซอยรามอินทรา 127 โครงการอยู่ด้านหน้า,ซ.รามอินทรา 127 · มีนบุรี · มีนบุรี · กรุงเทพมหานคร,กรุงเทพมหานคร,เขตมีนบุรี,มีนบุรี,10510.0,794948.0,794948.0,794948.0,เจ้าของ, , ,0,0,0,0,0,1,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0, ,2020-08-25 12:06:37,ยังไม่ขาย,https://landvist.xyz/images/NewImg/img_1598332124043.jpg,79,Long-Term
h6050,บ้าน,ดิ อิเธอโน่ รามคำแหง (ทาวน์โฮมสามชั้น), ,3990000,0,3591000,0,3.0,5.0,2.0,200.0,3, , ,22.0,,ใหม่,6,15.0, ,2557,ทิศเหนือ,คอนกรีต,8 เมตร,สูงกว่าถนน,0.0, ,13.794154999999998,100.7194676,ฝากขาย,บนถนนรามคำแหง บริเวณแยกรามคำแหง-ร่มเกล้า มุ่งหน้าไปโรงเรียนเทพอักษรประมาณ 2.5 กิโลเมตร เลี้ยวซ้ายไปทางซอยรามคำแหง 174 ประมาณ 600 เมตร เลี้ยวขวาไปทางซอยหมู่บ้านบัวขาวประมาณ 200 เมตร โครงการอยู่ด้านซ้ายมือ,ซ.รามคำแหง 174 · มีนบุรี · มีนบุรี · กรุงเทพมหานคร,กรุงเทพมหานคร,เขตมีนบุรี,มีนบุรี,10510.0,794948.0,794948.0,794948.0,เจ้าของ, , ,0,0,0,0,0,1,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0, ,2020-08-25 12:00:41,ยังไม่ขาย,https://landvist.xyz/images/NewImg/img_1598331784237.jpg,79,Long-Term
h7901,บ้าน,เดอะ คอนเนค รามอินทรา-มีนบุรี 2 (ทาวน์โฮมสามชั้น), ,2450000,0,2205000,0,2.0,3.0,1.0,95.0,3, , ,0.0,,ใหม่,0,15.0, ,2563,ทิศเหนือ,คอนกรีต,8 เมตร,สูงกว่าถนน,0.0, ,13.8243288,100.7259487,ฝากขาย,บนถนนสุวินทวงศ์ จากบริเวณหน้าบิ๊กซี สุวินทวงศ์ มุ่งหน้าไปทางเมกาโฮม มีนบุรี ประมาณ 700 เมตร เลี้ยวซ้ายไปทางถนนสามวา ประมาณ 600 เมตร โครงการอยู่ด้านขวามือ,ถ.สามวา · มีนบุรี · มีนบุรี · กรุงเทพมหานคร,กรุงเทพมหานคร,เขตมีนบุรี,มีนบุรี,10510.0,794948.0,794948.0,794948.0,เจ้าของ, , ,0,0,0,0,0,1,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0, ,2020-08-25 11:52:08,ยังไม่ขาย,https://landvist.xyz/images/NewImg/img_1598331191872.jpg,79,Long-Term
c4286,คอนโด,เดอะคิวบ์ พลัส มีนบุรี (Type B), ,1790000,0,1611000,0,1.0,1.0,0.0,28.0,8, , ,0.0,,ใหม่,4,15.0, ,2559,ทิศเหนือ,คอนกรีต,8 เมตร, ,0.0, ,13.813215,100.719243,ฝากขาย,บนถนนรามอินทรา จากบริเวณแยกรพ.นพรัตน์ มุ่งหน้าไปทางแยกเมืองมีนประมาณ 4 กิโลเมตร โครงการอยู่ซ้ายมือ,ถ.สีหบุรานุกิจ · มีนบุรี · มีนบุรี · กรุงเทพมหานคร,กรุงเทพมหานคร,เขตมีนบุรี,มีนบุรี,10510.0,794948.0,794948.0,794948.0,เจ้าของ, , ,0,1,0,0,0,1,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0, ,2020-08-25 11:36:49,ยังไม่ขาย,https://landvist.xyz/images/NewImg/img_1598330374887.jpg,79,Long-Term
c6972,คอนโด,เดอะคิวบ์ พลัส มีนบุรี (Type A), ,1490000,0,1341000,0,1.0,1.0,0.0,24.0,8, , ,0.0,,ใหม่,4,15.0, ,2559,ทิศใต้,คอนกรีต,8 เมตร, ,0.0, ,13.813645834524054,100.71198403139651,ฝากขาย,บนถนนรามอินทรา จากบริเวณแยกรพ.นพรัตน์ มุ่งหน้าไปทางแยกเมืองมีนประมาณ 4 กิโลเมตร โครงการอยู่ซ้ายมือ,ถ.สีหบุรานุกิจ · มีนบุรี · มีนบุรี · กรุงเทพมหานคร,กรุงเทพมหานคร,เขตมีนบุรี,มีนบุรี,10510.0,794948.0,794948.0,794948.0,เจ้าของ, , ,0,1,0,0,0,1,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0, ,2020-08-25 11:30:32,ยังไม่ขาย,https://landvist.xyz/images/NewImg/img_1598329949883.jpg,79,Long-Term
h3485,บ้าน,ภัทรีดา วิลล่า ปทุมธานี 2 (HARROW), ,3700000,0,3330000,0,3.0,4.0,2.0,165.0,2, , ,58.0,,ใหม่,5,15.0, ,2558,ทิศเหนือ,คอนกรีต,8 เมตร,สูงกว่าถนน,0.1, ,14.0429324,100.5470038,ฝากขาย,บนถนนสะพานนนทบุรี-บางบัวทอง บริเวณสะพานนนทบุรี มุ่งหน้าไปทาง แยกป้อมตำรวจชุมชนบางคูวัด ประมาณ 3 กิโลเมตร เลี้ยวขวา ตรงไปประมาณ 4 กิโลเมตร เลี้ยวซ้าย ตรงไปอีก ประมาณ 1 กิโลเมตร โครงการอยู่ด้านหน้า,ถ.ทางแยกวัดหนองปรง · บางเดื่อ · เมืองปทุมธานี · ปทุมธานี,ปทุมธานี,เมืองปทุมธานี,บางเดื่อ,12000.0,794948.0,794948.0,794948.0,เจ้าของ, , ,0,0,0,0,0,1,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0, ,2020-08-23 22:17:41,ยังไม่ขาย,https://landvist.xyz/images/NewImg/img_1598196041862.jpg,79,Long-Term
